,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour
632,IlrXdOttH1dLx3Jn1jJx9Q,Up Tea Hub,7 Pleasant St,Malden,MA,2148,42.42657969,-71.06752499,3.5,48,1,"Bubble Tea, Coffee & Tea, Desserts, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,None,None,None,TRUE,FALSE,None,None,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:0,11:0-23:0,11:0-23:0,82
633,Lz18keSlsPJOohBOn38t6Q,Fruitealicious Bubble Tea & Smoothies,"6929 Airport Blvd, Ste 110",Austin,TX,78752,30.337716,-97.717469,4.5,82,1,"Juice Bars & Smoothies, Food, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: None, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,84
634,rPWoQ0s8Pt5l5A3EAxm0Ng,Chatime Quincy,64 Billings Rd,Quincy,MA,2171,42.27413655,-71.02453328,4,32,1,"Desserts, Food, Coffee & Tea, Bubble Tea, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-17:0,11:0-0:0,11:0-0:0,11:0-23:0,80
635,up-fT_S372ArhORrAnqHgA,Pho Viet’s II,51 Langley Rd,Newton,MA,2459,42.33033982,-71.19208563,4,116,1,"Sandwiches, Bubble Tea, Food, Soup, Vietnamese, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,None,None,TRUE,None,TRUE,FALSE,None,average,None,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-20:30,71.5
636,ZOC6364eW5Kdcj8LA3HiSQ,FunTea Cafe,1472 Dorchester Ave,Boston,MA,2122,42.300564,-71.0599888,4,50,0,"Food, Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,TRUE,TRUE,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,13:0-23:0,13:0-23:0,13:0-23:0,13:0-23:0,13:0-21:30,13:0-21:30,13:0-21:30,65.5
637,ai64rPmUd14onCCkwDSoCA,Cha Yuan,1223 Pacific Blvd,Vancouver,BC,V6B 5X8,49.2740049,-123.1223747,4.5,10,1,"Food, Bubble Tea",TRUE,"{garage: None, street: True, validated: None, lot: None, valet: False}",TRUE,None,TRUE,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,42
638,aIxaNfpPBPT-TDaaNgoi-Q,Xing Fu Tang Canada,2675 Kingsway,Vancouver,BC,V5R 5H4,49.23879664,-123.0507907,4,26,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,FALSE,FALSE,None,None,None,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,14:0-22:0,14:0-22:0,66
639,cA-6dtcVHvkk3YvhcvapAA,Kung Fu Tea,"1245 Worcester St, Unit 6522",Natick,MA,1760,42.30098045,-71.38294651,4,49,1,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies, Food",TRUE,"{garage: True, street: False, validated: False, lot: False, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,FALSE,None,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,46
640,PlERG3weOTVn2Lnrt1-wCw,Yogurtown,1499 E Osceola Pkwy,Kissimmee,FL,34744,28.3406196,-81.3837201,3.5,13,0,"Ice Cream & Frozen Yogurt, Food, Bubble Tea, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,free,None,FALSE,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-20:0,76
641,Tra_nNFNlXVLtq5RYhRv-A,Monkey King Tea,249 Highland Ave,Malden,MA,2148,42.4220207,-71.0800215,4,244,1,"Bubble Tea, Asian Fusion, Food, Internet Cafes, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Waffles",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,FALSE,None,FALSE,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-20:0,11:30-20:0,11:30-21:0,11:30-18:0,11:30-20:0,41.5
642,T_BYTu9k3vm9GVzm4Tc9rA,Weekend Tea,101-5021 Kingsway,Burnaby,BC,V5H 1T6,49.226424,-122.991941,3.5,21,1,"Food, Bubble Tea, Coffee & Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:30,12:30-22:30,12:30-22:0,80
643,QnPnBlkRGZUADU_bqCEvEw,Yoshi Ramen,3320 Harmon Ave,Austin,TX,78705,30.29177744,-97.72326461,3.5,106,0,"Ramen, Restaurants, Japanese, Ice Cream & Frozen Yogurt, Food, Taiwanese, Bubble Tea, Asian Fusion",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,FALSE,None,TRUE,TRUE,TRUE,TRUE,TRUE,None,beer_and_wine,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
644,CwGXGWKENxJ6XsvuSPs5oQ,Rice Burg,,Boston,MA,2128,42.3695431,-71.0200613,3.5,54,1,"Food, Restaurants, Specialty Food, Food Trucks, Bubble Tea, Burgers, Asian Fusion",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,no,FALSE,TRUE,None,TRUE,FALSE,None,None,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-20:0,58
645,OCm-em0K0vpvrOBMcRyl7Q,KingSize Bubble Tea & Games,4385 Main St,Vancouver,BC,V5V 3R1,49.2462964,-123.1014633,3.5,20,1,"Nightlife, Karaoke, Food, Bubble Tea",TRUE,Noparking,TRUE,None,TRUE,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,63
646,e_RP9seodUIa_5RPsGk0bw,Gong Cha,44 Harrison Ave,Boston,MA,2111,42.3516154,-71.0609523,3.5,200,1,"Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,FALSE,TRUE,None,TRUE,None,None,FALSE,TRUE,loud,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63
647,oI4XnbNRM8MglvnrJM1-pg,Mr. Cool Ice Cream & Boba Tea,"6550 International Dr, Ste 104",Orlando,FL,32819,28.45820884,-81.46985559,4.5,191,1,"Ice Cream & Frozen Yogurt, Desserts, Juice Bars & Smoothies, Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: True}",TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,FALSE,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,14:0-22:30,17:30-22:0,14:0-22:30,14:0-22:30,14:0-23:30,14:0-23:30,14:0-22:30,57.5
648,1Rs-pwLM21aN59wKlqWYQw,Puffle Waffle,661 SE Belmont St,Portland,OR,97214,45.516627,-122.659192,4,60,0,"Restaurants, Ice Cream & Frozen Yogurt, Food, Desserts, Bubble Tea, Waffles",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,TRUE,None,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,None,FALSE,None,None,None,FALSE,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-21:0,59
649,Ql-2DhD7ynpXjC3Bpg2wVw,Lucky Straws Boba Tea Cafe,"13750 W Colonial Dr, Ste 260",Winter Garden,FL,34787,28.549035,-81.5893733,4.5,84,1,"Cafes, Restaurants, Bubble Tea, Food, Asian Fusion, Coffee & Tea, Tea Rooms",TRUE,None,FALSE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,None,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,56
650,0IhZj8H5CiyN7xcRDO2n5Q,La Baguette Restaurant,1229 Dorchester Ave,Boston,MA,2125,42.3088152,-71.0582957,3,8,0,"Vietnamese, Specialty Food, Sandwiches, Food, Restaurants, Bubble Tea, Ethnic Food",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",FALSE,no,TRUE,FALSE,None,TRUE,FALSE,None,None,TRUE,average,none,TRUE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,98
651,sCQMJG-5w1RJJQqa8KesCg,Presotea,P2503-4501 Lougheed Highway,Burnaby,BC,V5C 0B3,49.2668904,-123.0027907,3,14,1,"Taiwanese, Restaurants, Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,None,TRUE,TRUE,None,None,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,56
652,mZ9CefAPWJ6rXx7XHKkqkQ,Murphys Deli,"600 Congress Ave, Ste G-230",Austin,TX,78701,30.2686108,-97.7431811,3,28,0,"Breakfast & Brunch, Food, Bubble Tea, Food Delivery Services, Grocery, Restaurants, Salad, Delis",TRUE,"{garage: True, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,none,FALSE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",FALSE,None,casual,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,None,None,40
653,#NAME?,Xing Fu Tang,4208 Dawson Street,Burnaby,BC,V5C 0B8,49.2642816,-123.0112313,4,18,1,"Food, Bubble Tea",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",None,None,TRUE,FALSE,None,None,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,70
654,edlA6hSakvNxRZQFbuf-Iw,Sharetea,"2725 SW Cedar Hills Blvd, Ste 110",Beaverton,OR,97005,45.5005773,-122.8091936,4,197,1,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Food",TRUE,"{garage: True, street: False, validated: False, lot: True, valet: False}",FALSE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-19:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,11:0-21:0,11:0-21:0,63
655,d7WvltSO5xyVIga9vivBSA,Xing Fu Tang,"678 Dunsmuir Street, Unit 80",Vancouver,BC,V6B 1N3,49.2831496,-123.116548,3.5,22,1,"Food, Bubble Tea",None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,11:0-19:0,11:0-19:0,66
656,-1rvXk4zbX3I6ddMCtPlmQ,ZenCha Tea Cafe,2396 E Main St,Bexley,OH,43209,39.957258,-82.93484,4,97,1,"Coffee & Tea, Breakfast & Brunch, Food, Restaurants, Bubble Tea, Tea Rooms",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,FALSE,None,FALSE,TRUE,average,none,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: False}",casual,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,10:0-21:0,10:0-17:0,68
657,utLZPZT0y9mGmmNZkhsKwQ,Bubble Queen,"8888 Odlin Crescent, Suite 1180",Richmond,BC,V6X 3Z8,49.1839882,-123.1266499,4,173,1,"Bubble Tea, Food, Waffles, Coffee & Tea, Oriental, Taiwanese, Restaurants, Cafes",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,FALSE,FALSE,None,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",FALSE,None,casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,14:0-21:0,None,14:0-21:0,None,14:0-21:0,None,21
658,MWnFXJDmphz8IFakVu1SQA,Chewgurt Yummy,1696 Robson Street,Vancouver,BC,V6G 1C7,49.2902434,-123.1338359,4,7,1,"Bubble Tea, Food, Desserts, Coffee & Tea",TRUE,Noparking,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-22:30,12:0-22:30,12:0-22:30,63.5
659,V7eaJpIk4o0J8oSaUToKKw,Kung Fu Tea,1 Brighton Ave,Boston,MA,2134,42.3528589,-71.1253152,3,39,1,"Food, Coffee & Tea, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,None,None,TRUE,FALSE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-21:0,11:0-18:0,11:0-20:0,11:0-20:0,11:0-20:0,62
660,v972-kNc67HyGqdpqoCHSQ,Gong Cha,154 Harvard Ave,Allston,MA,2134,42.3517028,-71.1315331,3.5,105,1,"Bubble Tea, Food, Taiwanese, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,None,None,TRUE,None,None,FALSE,TRUE,loud,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
661,2TBl5X7ybuRf6K91h-LxYQ,YiFang Taiwan Fruit Tea,1131-8338 Capstan Way,Richmond,BC,V6X 4B5,49.187637,-123.13041,3,44,1,"Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,80.5
662,kp89zupBZeWtcZsm82vBCw,24k Delicious,2811 No. 3 Road,Richmond,BC,V6X 2B2,49.1930689,-123.129726,3,17,1,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,13:0-21:0,13:0-21:0,13:0-21:0,48
663,kUDm3n82E67nXkqOFVtaXQ,BOBA DAWG,"3962 SE Hawthorne Blvd, Ste D",Portland,OR,97214,45.5119111,-122.6214655,4.5,77,1,"Coffee & Tea, Bubble Tea, Food, Tea Rooms",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,free,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,20
664,SWL9Tdq5YQd7_8gYWfLegw,Ding Tea Doraville,"5150 Buford Hwy NE, C150",Doraville,GA,30340,33.89267,-84.285106,4,54,1,"Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-18:0,11:30-18:0,11:30-18:0,11:30-20:0,11:30-21:30,11:30-21:30,11:30-21:30,58
665,18aDgJE0XsOQ474ZddwUzw,Sweet Bubble Truck,,Boston,MA,2116,42.353068,-71.0765188,4.5,14,1,"Food Trucks, Food, Bubble Tea",TRUE,Noparking,FALSE,None,None,TRUE,None,FALSE,None,None,None,None,None,none,None,None,None,None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15:0-19:0,15:0-19:0,15:0-19:0,None,None,12
666,no9nWcBGTF7SKPrQpwtkzw,8090 Fruit Parlour,3520 Kingsway,Vancouver,BC,V5R 5L7,49.23208523,-123.0283892,3.5,6,0,"Food, Desserts, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14:30-23:0,14:30-23:0,14:30-23:0,14:30-23:0,14:30-23:0,14:30-23:0,51
667,QpaTBfX-sJt6yLkoI5YxlQ,Bubbling Bubble Tea House,2035 Lonsdale Avenue,North Vancouver,BC,V7M 2K4,49.3278496,-123.0724329,3.5,20,1,"Tea Rooms, Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,66
668,9LMm8e4wnLHrbedjRXaoDg,Tea Bar,855 SW Yamhill St,Portland,OR,97205,45.51912,-122.681316,3.5,78,1,"Ice Cream & Frozen Yogurt, Food, Bubble Tea, Coffee & Tea",TRUE,"{garage: None, street: None, validated: False, lot: False, valet: False}",FALSE,free,None,None,None,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,77
669,uccTgm_S7v4N7INpvDgs-w,Mr Sushi Express,"6550 International Dr, Ste 106",Orlando,FL,32819,28.4582514,-81.4695221,3,20,1,"Japanese, Restaurants, Bubble Tea, Food, Sushi Bars",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,no,TRUE,None,None,TRUE,FALSE,TRUE,None,None,None,beer_and_wine,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,42
670,U2NMp63yiFaFPcy6URHLiw,Chatime Boston 2nd Store,18 Hudson St,Boston,MA,2111,42.35053111,-71.0600552,3,28,0,"Food, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,FALSE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,36
